Rank	Score	Penalty	Country	Name
41	100	-3971126817	South Korea	Corea
47	100	-4058102473	South Korea	kdh9949
51	100	-4099905451	South Korea	Sait2000
57	100	-4172670541	South Korea	cki86201
70	100	-4268258920	South Korea	imeimi
74	100	-4334413236	South Korea	jh05013
86	100	-4461542822	South Korea	njw1204
104	100	-4647275723	South Korea	exqt
142	100	-4912878258	South Korea	hellogaon
176	100	-5116251811	South Korea	CodePlatina
203	100	-5321859582	South Korea	shiftpsh
241	100	-5541546304	South Korea	MarshMalloW
263	100	-5645516738	South Korea	pichulia
276	100	-5701390963	South Korea	khsoo01
294	100	-5769944418	South Korea	syphon
326	100	-5856845841	South Korea	kriii
415	100	-6172642768	South Korea	firefly
416	100	-6175311162	South Korea	bluedawnstar
430	100	-6206911884	South Korea	Kimcoding
433	100	-6210525048	South Korea	stonejjun
455	100	-6254629927	South Korea	onjo0127
468	100	-6285921781	South Korea	kipa00
471	100	-6299152578	South Korea	leecs0503
520	100	-6418367396	South Korea	zuun
579	100	-6593981341	South Korea	platter
592	100	-6625183436	South Korea	dlwocks31
595	100	-6637263146	South Korea	ANZ1217
626	100	-6703826314	South Korea	gs18115
661	100	-6793104993	South Korea	hapoom
707	100	-6879963943	South Korea	EatChangmyeong
723	100	-6926960286	South Korea	arnold518
746	100	-6975680142	South Korea	shinism
767	100	-7042570050	South Korea	jwvg0425
825	100	-7318514930	South Korea	JasonHuh
832	100	-7351867178	South Korea	Biigbang
837	100	-7372539099	South Korea	junseo
843	100	-7404136553	South Korea	GyojunYoun
861	100	-7599770387	South Korea	jhhope1
868	100	-7692529267	South Korea	gratus907
873	100	-7728085782	South Korea	tataky92
878	100	-7812364457	South Korea	rikang
893	100	-8531240412	South Korea	silasj
900	82	-4281652018	South Korea	storykim
905	82	-4862208246	South Korea	dh7401
971	82	-6673219378	South Korea	soodo
1002	82	-6984509831	South Korea	MenOfPassion
1012	82	-7218868425	South Korea	Taehyun
1066	77	-6086912023	South Korea	CharleSE
1083	77	-6630258232	South Korea	weasel
1101	77	-7433437505	South Korea	king7282
1120	72	-5554164964	South Korea	Clover820
1136	72	-6310651189	South Korea	FlowerOfSorrow
1162	72	-6918810286	South Korea	Freetime
1209	65	-4446978045	South Korea	minQZ
1245	65	-5521399292	South Korea	edenooo
1250	65	-5633777395	South Korea	lucent
1258	65	-5778713300	South Korea	waterside
1267	65	-6020348063	South Korea	Ryute
1271	65	-6160570626	South Korea	tonykim
1278	65	-6224801705	South Korea	youx
1305	65	-6761757802	South Korea	fredldh
1352	63	-3020639199	South Korea	evenharder
1405	63	-3630993800	South Korea	gs15120
1413	63	-3693380075	South Korea	jo_on
1420	63	-3779648592	South Korea	tlwpdus
1421	63	-3797723814	South Korea	gumgood
1489	63	-4228081005	South Korea	dlalswp25
1501	63	-4321348733	South Korea	Jhuni
1512	63	-4401243606	South Korea	wj2dy
1517	63	-4406788867	South Korea	spectaclehong
1537	63	-4502846727	South Korea	rhfktj
1551	63	-4546233085	South Korea	taeyang.kim
1577	63	-4663006782	South Korea	minfe
1604	63	-4760978768	South Korea	cheetose
1615	63	-4800856766	South Korea	willi19
1617	63	-4802370651	South Korea	dy2000
1621	63	-4820626512	South Korea	dreaming
1668	63	-5030187518	South Korea	nein
1676	63	-5071468280	South Korea	OnePunch
1700	63	-5138224721	South Korea	travis1829
1736	63	-5283283283	South Korea	wijw111@gmail.com
1842	63	-5546804395	South Korea	ckebabo
1863	63	-5604302865	South Korea	L0TUS
1865	63	-5612829923	South Korea	xtalclr
1869	63	-5620681494	South Korea	blmarket
1904	63	-5710336680	South Korea	yumtam
1911	63	-5722851420	South Korea	YunGoon
1914	63	-5743775613	South Korea	moonrabbit2
1933	63	-5784848608	South Korea	ialy
1965	63	-5871146532	South Korea	Retro3014
1970	63	-5877504264	South Korea	booknu
1987	63	-5912789366	South Korea	cs71107
1994	63	-5934937847	South Korea	tkeom
1997	63	-5937990219	South Korea	wooyaggo
2003	63	-5949535322	South Korea	hojoon0205
2005	63	-5957832780	South Korea	Alinfty
2027	63	-6011115383	South Korea	ZINC
2039	63	-6064499939	South Korea	Amel_
2044	63	-6075612936	South Korea	mhazor
2049	63	-6081002216	South Korea	jrguyyoo
2051	63	-6082290213	South Korea	semteo04
2073	63	-6150967597	South Korea	wkd48632
2096	63	-6219339601	South Korea	namhoon
2108	63	-6251139389	South Korea	nostalin
2109	63	-6251671168	South Korea	openingsound
2125	63	-6284206545	South Korea	SUPERFLEX
2155	63	-6346271499	South Korea	kinssang
2176	63	-6384506288	South Korea	eunsung
2216	63	-6524523181	South Korea	0xC0DEF
2241	63	-6571243731	South Korea	elin
2264	63	-6620377526	South Korea	cheoljunlee
2314	63	-6773358635	South Korea	rhcnwkdaodnj
