Rank	Score	Penalty	Country	Name
14258	42	-40353538730	Bangladesh	Tura_Code
14263	42	-40379182782	Bangladesh	Exo_Tic
14278	42	-40463824858	Bangladesh	Hamba
14394	42	-41039439945	Bangladesh	nayeem_bd
14407	42	-41091595563	Bangladesh	Parag_AP
14472	42	-41335887960	Bangladesh	Zeronfinity
14499	42	-41448635610	Bangladesh	ridwanultanvir
14518	42	-41536780195	Bangladesh	prishan76
14520	42	-41556821110	Bangladesh	SI_AM
14536	42	-41640374494	Bangladesh	m3h3di
14537	42	-41642909108	Bangladesh	Pranta007
14544	42	-41711282191	Bangladesh	Shajib_
14567	42	-41793115158	Bangladesh	Kawchar85
14590	42	-41909925735	Bangladesh	ikaadil
14592	42	-41918337513	Bangladesh	rifat1234
14597	42	-41948385189	Bangladesh	inam
14634	42	-42159265231	Bangladesh	aniks2645
14637	42	-42164832184	Bangladesh	Subhashis_CSE
14639	42	-42170748288	Bangladesh	Zulkar
14653	42	-42240210217	Bangladesh	HasanMesbaul420
14698	42	-42449895547	Bangladesh	shm0007
14706	42	-42482362533	Bangladesh	jahid_hasan17
14712	42	-42492700738	Bangladesh	akazad13
14720	42	-42509720412	Bangladesh	erfanul007
14721	42	-42518769165	Bangladesh	imAnik
14769	42	-42698006871	Bangladesh	aritra741
14824	42	-42909422164	Bangladesh	shadmantaqi
14864	42	-43102403163	Bangladesh	upobir
14896	42	-43241102764	Bangladesh	rakibul98
14937	42	-43496163393	Bangladesh	fire_tornado
14938	42	-43501127426	Bangladesh	routing_solution
14958	42	-43601671368	Bangladesh	shakil.ahamed
14989	42	-43776222231	Bangladesh	mimsad_ahmed--o_o--
15013	42	-43879464945	Bangladesh	De.Wilde
15052	42	-44102498357	Bangladesh	Sabbir070
15065	42	-44156688745	Bangladesh	Badhansen
15079	42	-44205365234	Bangladesh	Zishan044
15142	42	-44469796130	Bangladesh	ASM_ATIKUR
15167	42	-44601016955	Bangladesh	tuhin_1714
15238	42	-44952145007	Bangladesh	Moin_827
15245	42	-44991815953	Bangladesh	sayedppqq
15271	42	-45072805486	Bangladesh	irri
15303	42	-45210178062	Bangladesh	Sahaarup
15410	42	-45673979487	Bangladesh	Sojal
15412	42	-45692282599	Bangladesh	notorious94
15420	42	-45714180139	Bangladesh	Dhimanda
15428	42	-45757734514	Bangladesh	Herok
15503	42	-46059459762	Bangladesh	NiloySarkar
15578	42	-46346206480	Bangladesh	Kamrozzaman
15596	42	-46418004274	Bangladesh	skinan
15655	42	-46702995998	Bangladesh	mhfuad11
15662	42	-46743557848	Bangladesh	GhOstMan
15709	42	-46971522336	Bangladesh	th_
15734	42	-47062823887	Bangladesh	rawnak_sarker
15745	42	-47100441494	Bangladesh	cicipi
15769	42	-47227019701	Bangladesh	mainstring
15783	42	-47317021411	Bangladesh	iamSadee
15791	42	-47350329263	Bangladesh	CodeFresher
15816	42	-47465222912	Bangladesh	arnab000
15821	42	-47480031518	Bangladesh	Taher_Irfan
15839	42	-47580036789	Bangladesh	avoid_errors
15877	42	-47724355464	Bangladesh	naseefcse@gmail.com
15903	42	-47824251636	Bangladesh	shohid_al_morsalin
15908	42	-47852833600	Bangladesh	Puja.Chakraborty
15941	42	-47995857231	Bangladesh	Deads_Redemption
15972	42	-48145243666	Bangladesh	aymanrasheed7
15984	42	-48197729887	Bangladesh	Shihab1234
16001	42	-48285839199	Bangladesh	Tahmid_67
16017	42	-48350327713	Bangladesh	faisal_habib
16021	42	-48369152324	Bangladesh	farhan132
16069	42	-48573599930	Bangladesh	Mr.Adnan
16072	42	-48589470708	Bangladesh	shahed95
16193	42	-49054818131	Bangladesh	__Broly__
16210	42	-49110489536	Bangladesh	rafi_ruet
16221	42	-49159225072	Bangladesh	ashik_jiddney
16269	42	-49369790642	Bangladesh	Sayemm
16277	42	-49399247629	Bangladesh	Tahsin_Protik
16285	42	-49427171501	Bangladesh	rofi93
16335	42	-49656470449	Bangladesh	an1k
16371	42	-49812109301	Bangladesh	Artorias17
16407	42	-49959070368	Bangladesh	ainan.ahmed
16604	42	-50782660290	Bangladesh	sakibshahon
16618	42	-50864786421	Bangladesh	ThisIsJibon
16633	42	-50922909858	Bangladesh	mamunrana
16649	42	-50977578596	Bangladesh	ovis96
16657	42	-51012046872	Bangladesh	Dawn106
16660	42	-51018451321	Bangladesh	_dipu
16669	42	-51069877208	Bangladesh	boogey_man
16706	42	-51217262591	Bangladesh	5af1
16758	42	-51467066497	Bangladesh	alamin_sust
16769	42	-51492976466	Bangladesh	jackal..1586
16870	42	-51945032873	Bangladesh	peal
16930	42	-52180656283	Bangladesh	MoHiUdDiN
16954	42	-52312196816	Bangladesh	Shaolin
16960	42	-52334086471	Bangladesh	Turja
16973	42	-52377690807	Bangladesh	Waqar_107
16977	42	-52408019283	Bangladesh	RH_Porosh
16984	42	-52426360504	Bangladesh	z.shadow
17006	42	-52541226477	Bangladesh	Fahim_Ahmed_Shojib
17054	42	-52770916414	Bangladesh	almamuncsit
17104	42	-52977212253	Bangladesh	Metalicana
17119	42	-53036826002	Bangladesh	_Subrata
17142	42	-53163464235	Bangladesh	smsh16
17151	42	-53193741649	Bangladesh	vector944
17214	42	-53476994496	Bangladesh	murs007
17290	42	-53726965185	Bangladesh	Hasan1971
17325	42	-53855599608	Bangladesh	rifathsahriar
17334	42	-53909133454	Bangladesh	joynahiid
17338	42	-53927275065	Bangladesh	AnkonGhosh
17353	42	-53986954787	Bangladesh	MESBAHTANVIR
17369	42	-54071680313	Bangladesh	S_S_Jisan
17398	42	-54161139612	Bangladesh	mhs
17408	42	-54172189072	Bangladesh	ZED_
17431	42	-54283811084	Bangladesh	dipta19
17475	42	-54412910490	Bangladesh	lucifer_b
17499	42	-54500261693	Bangladesh	maruf_rahad
17519	42	-54560803666	Bangladesh	shimul_sutradhar
17592	42	-54800820327	Bangladesh	AbdulAzizFahim
17601	42	-54830428952	Bangladesh	Jubair_araf
17648	42	-55000933106	Bangladesh	Jim99
17650	42	-55006080016	Bangladesh	Redwan_Plague
17675	42	-55110440850	Bangladesh	DarkdreamEmu
17684	42	-55135618706	Bangladesh	__spam
17705	42	-55264612470	Bangladesh	Blaze619
17737	42	-55371129984	Bangladesh	walleeva2018
17763	42	-55461032261	Bangladesh	RIadh
17803	42	-55636178223	Bangladesh	Himon.PUST
17826	42	-55712531224	Bangladesh	pz1971
17835	42	-55753379466	Bangladesh	shafwanur010
17848	42	-55788078779	Bangladesh	ProphetOvDarkness
17849	42	-55793293223	Bangladesh	bmqube
17852	42	-55802989329	Bangladesh	Sobug
17861	42	-55844985633	Bangladesh	mh755628
17894	42	-55949716513	Bangladesh	abufarhad
17912	42	-56013216471	Bangladesh	Cloud_
18038	42	-56520323470	Bangladesh	steinum
18041	42	-56524334640	Bangladesh	paglaCoder
18042	42	-56524406984	Bangladesh	RobinHood3082
18096	42	-56678182615	Bangladesh	fnjaryg
18107	42	-56723581023	Bangladesh	Raiyan1698
18145	42	-56831756990	Bangladesh	Belal_Mahmud
18152	42	-56855790316	Bangladesh	n00bster
18185	42	-56949672561	Bangladesh	arpavel
18202	42	-57023693324	Bangladesh	hoenchioma
18203	42	-57025025480	Bangladesh	Turnogen
18274	42	-57286514404	Bangladesh	Piyal216
18304	42	-57407884184	Bangladesh	SharifMinhazul
18307	42	-57422952011	Bangladesh	atiq1589
18310	42	-57426556407	Bangladesh	Dip_1015
18322	42	-57477726049	Bangladesh	Imran1510043
18329	42	-57496096442	Bangladesh	moidda
18330	42	-57503235953	Bangladesh	JiniaYesmin
18343	42	-57540164044	Bangladesh	IstiaqueShubho
18348	42	-57563347168	Bangladesh	dream.to
18368	42	-57593589560	Bangladesh	MYNAMEISSHARIFUL
18405	42	-57732443146	Bangladesh	Tashdid_trdb
18423	42	-57785363142	Bangladesh	shahan
18436	42	-57815497631	Bangladesh	shihabsikder
18503	42	-58090351088	Bangladesh	saffatbokul
18511	42	-58109256196	Bangladesh	Auntor
18542	42	-58218517535	Bangladesh	adamantium01
18564	42	-58296770832	Bangladesh	prodipdatta7
18600	42	-58404815260	Bangladesh	masab
18621	42	-58467148345	Bangladesh	IAFuad
18627	42	-58483217057	Bangladesh	Shafin666
18698	42	-58698659807	Bangladesh	cgspyn_868
18739	42	-58861368542	Bangladesh	Rafi_bd
18740	42	-58861581763	Bangladesh	nowshadjunaed
18769	42	-58942136220	Bangladesh	cloud_007
18800	42	-59065915318	Bangladesh	Abir_Hasan
18824	42	-59201518763	Bangladesh	milon603
18873	42	-59350971853	Bangladesh	shahidul_brur
18958	42	-59686018363	Bangladesh	LittleMod
18988	42	-59827159783	Bangladesh	siddharth_csejnu
19064	42	-60099153430	Bangladesh	RaFiN_
19108	42	-60314348329	Bangladesh	TAJNUR
19130	42	-60395469727	Bangladesh	emotionless
19187	42	-60609809836	Bangladesh	arnab_sheikh
19221	42	-60794896205	Bangladesh	n00b_coder
19251	42	-60904973929	Bangladesh	TarikulCSE
19260	42	-60948772276	Bangladesh	santner
19263	42	-60962256301	Bangladesh	flash_7
19298	42	-61091102413	Bangladesh	Salim_JnU
19300	42	-61096834475	Bangladesh	farhancdr
19353	42	-61295228750	Bangladesh	Evan_Shareef
19378	42	-61378960684	Bangladesh	KaziNayeem
19424	42	-61564943865	Bangladesh	unique12
19467	42	-61700988368	Bangladesh	Eram
19477	42	-61741682137	Bangladesh	PRANTO_DAS
19515	42	-61873468107	Bangladesh	riyad000
19606	42	-62193720859	Bangladesh	asib
19639	42	-62329934618	Bangladesh	MrMohim
19658	42	-62398944397	Bangladesh	_KMS_
19697	42	-62541758342	Bangladesh	CLown1331
19826	42	-63020579606	Bangladesh	Farhan_Mahbub
19835	42	-63045311576	Bangladesh	mijanur
19896	42	-63291288409	Bangladesh	Fiction
19928	42	-63407918560	Bangladesh	rtlmhjbn
19992	42	-63677951692	Bangladesh	naeemh1396
20027	42	-63842447286	Bangladesh	moudud99
20042	42	-63922064440	Bangladesh	Rizvee
20054	42	-63960657418	Bangladesh	AR_RAHAT7
20062	42	-63971864175	Bangladesh	PrimeX
20100	42	-64124139775	Bangladesh	Foyaz05
20213	42	-64499129988	Bangladesh	imShakil
20256	42	-64644614600	Bangladesh	Sadat106
20260	42	-64661892902	Bangladesh	Ashiq100
20276	42	-64699091530	Bangladesh	shoumik
20339	42	-64936091794	Bangladesh	Sukarna_Paul
20382	42	-65058117350	Bangladesh	_MJIH_
20390	42	-65080799887	Bangladesh	J_E_W_E_L
20399	42	-65135628634	Bangladesh	Ami_Tanvir
20427	42	-65257288437	Bangladesh	MRoy
20455	42	-65359973411	Bangladesh	rosudel
20471	42	-65405695539	Bangladesh	Sakib310
20485	42	-65453219769	Bangladesh	Bumblebeee
20557	42	-65715966374	Bangladesh	Srijon28
20573	42	-65757819294	Bangladesh	codermehraj
20644	42	-65978396561	Bangladesh	Nishad
20666	42	-66044160144	Bangladesh	Superstorm
20691	42	-66134181693	Bangladesh	hi2tamzid
20723	42	-66216712244	Bangladesh	jamil314
20759	42	-66308603661	Bangladesh	abrarfahim
20810	42	-66432914761	Bangladesh	Arima_Kishou
20865	42	-66601433370	Bangladesh	shuvo120
20889	42	-66668615638	Bangladesh	Iftekhar_Hakim_K
20925	42	-66770344358	Bangladesh	SamiulSourav
20983	42	-66962734732	Bangladesh	bad_bat
20988	42	-66968731652	Bangladesh	Akash_Mohajon
21018	42	-67070281355	Bangladesh	forkkr
21190	42	-67685391279	Bangladesh	4P0N
21198	42	-67711847636	Bangladesh	abid1
21206	42	-67734707147	Bangladesh	Rabrab
21253	42	-67876774047	Bangladesh	hackermub
21315	42	-68118951978	Bangladesh	Sohailll
21319	42	-68124737619	Bangladesh	samshad.ru
21404	42	-68396256041	Bangladesh	amlansaha
21411	42	-68436992013	Bangladesh	GlitchBox
21567	42	-69054879496	Bangladesh	touhidur
21599	42	-69148606176	Bangladesh	Vaskor
21604	42	-69174106473	Bangladesh	Nashmin
21659	42	-69294878772	Bangladesh	Mohibur
21688	42	-69395677237	Bangladesh	imtiaz246
21763	42	-69642786008	Bangladesh	Mohaimin
21785	42	-69717817425	Bangladesh	TarekHasan
21796	42	-69762545537	Bangladesh	Adol
21829	42	-69909756632	Bangladesh	Rabby_Jim
21861	42	-69988360052	Bangladesh	_Bohemian
21900	42	-70104972561	Bangladesh	_c_k_r_
21905	42	-70129142243	Bangladesh	Dufaux
21915	42	-70155219505	Bangladesh	ansshohan
21942	42	-70259592109	Bangladesh	bonna46
21945	42	-70265432933	Bangladesh	VikingsGod
21981	42	-70420520010	Bangladesh	Habib6093
22022	42	-70546393986	Bangladesh	s.saqibeusuf@gmail.com
22072	42	-70711833188	Bangladesh	Desssh
22216	42	-71143838897	Bangladesh	Jisangain
22222	42	-71186193114	Bangladesh	bishnu.chanda
22231	42	-71202256886	Bangladesh	Ahasan_Kabir
22245	42	-71234025084	Bangladesh	timelord
22252	42	-71243368502	Bangladesh	Undefined_sin
22272	42	-71317923540	Bangladesh	sharior
22275	42	-71324493181	Bangladesh	SSSomik
22315	42	-71428067988	Bangladesh	sahal
22328	42	-71476890903	Bangladesh	heheh
22354	42	-71550144111	Bangladesh	LU_Misbah
22380	42	-71655288714	Bangladesh	Mohaimin66
22439	42	-71873760616	Bangladesh	CREVIOUS
22501	42	-72071111326	Bangladesh	grtushar
22518	42	-72139035650	Bangladesh	TRAPCODER
22528	42	-72164746516	Bangladesh	nakib
22539	42	-72198544303	Bangladesh	Brainless_TC
22562	42	-72276989289	Bangladesh	Anupam.Akib
22628	42	-72467851672	Bangladesh	ascouple
22644	42	-72508515907	Bangladesh	Djhoker
22766	42	-72942141972	Bangladesh	salmandotexe
22776	42	-72981077400	Bangladesh	falakahmedshakib170@gmail.com
22873	42	-73282996215	Bangladesh	deder
22886	42	-73312879819	Bangladesh	smsaleque
22887	42	-73316901612	Bangladesh	opangkteyo
22892	42	-73328707677	Bangladesh	Hillol_Talukdar
22907	42	-73374792080	Bangladesh	mahade31
22923	42	-73442440676	Bangladesh	AR_Nasim
22952	42	-73532241045	Bangladesh	Nipi
23001	42	-73710760928	Bangladesh	monjurul0007
23154	42	-74246032239	Bangladesh	alhasan
23163	42	-74273992163	Bangladesh	Er0r
23176	42	-74330201555	Bangladesh	yasir.nabil
23190	42	-74395657167	Bangladesh	Jaber_Siam
23206	42	-74460846338	Bangladesh	cyanfirestone
23210	42	-74475282267	Bangladesh	A_0vi
23218	42	-74499518482	Bangladesh	Shovo_48
23222	42	-74510144490	Bangladesh	frost_byte
23257	42	-74602990044	Bangladesh	N_Assass1n
23317	42	-74783473029	Bangladesh	Fast
23358	42	-74894959827	Bangladesh	shamiul93
23372	42	-74939501740	Bangladesh	Shammya
23419	42	-75106184129	Bangladesh	zerosen
23498	42	-75474921904	Bangladesh	farid_miah
23530	42	-75631643549	Bangladesh	abrhsnmbn
23552	42	-75721139639	Bangladesh	charqwer
23569	42	-75780726828	Bangladesh	manjurulhaque552@gmail.com
23600	42	-75885844613	Bangladesh	Sajjad.Ruet
23644	42	-76063358978	Bangladesh	tap0p0p0
