Rank	Score	Penalty	Country	Name
12634	42	-32459647294	Japan	papamitra
12650	42	-32561919833	Japan	neterukun
12652	42	-32579891360	Japan	renjyaku
12691	42	-32801772341	Japan	tty1005
12693	42	-32817252270	Japan	kjnh10
12709	42	-32893380962	Japan	sekiye
12710	42	-32896743793	Japan	chokudai
12720	42	-32963577724	Japan	ats5515
12740	42	-33085754415	Japan	lynmisakura
12742	42	-33092023764	Japan	dbftdiyoeywga
12756	42	-33168346015	Japan	konk303
12773	42	-33230664418	Japan	aowerofhanoi
12783	42	-33298819766	Japan	hypercat
12786	42	-33314895342	Japan	aacorder
12787	42	-33315156496	Japan	chittai
12806	42	-33422548248	Japan	eggplants
12820	42	-33466212865	Japan	Aslan168
12857	42	-33617315729	Japan	kanade
12858	42	-33621353785	Japan	y_oono
12859	42	-33623835214	Japan	mol
12887	42	-33779968082	Japan	katsd
12922	42	-33988722870	Japan	rox
12937	42	-34070193163	Japan	yutas
12959	42	-34140667889	Japan	Tlapesium
12966	42	-34164575961	Japan	yamake
12979	42	-34215899782	Japan	TangentDay
12987	42	-34244107913	Japan	annnnnnnnnnnnna
13006	42	-34372729709	Japan	iry
13029	42	-34471770243	Japan	nicklaw
13059	42	-34678635549	Japan	Johniel
13062	42	-34683287027	Japan	amino_acid
13074	42	-34775418297	Japan	hanayuki
13082	42	-34845270178	Japan	wa1t_sush1
13089	42	-34882735990	Japan	ryuan71
13090	42	-34884991353	Japan	Xelmeph
13116	42	-35026700844	Japan	c_r_5
13118	42	-35030083453	Japan	kk_white
13123	42	-35057696123	Japan	charhan_2
13135	42	-35104302557	Japan	tomoya
13144	42	-35149373116	Japan	bdqp
13169	42	-35298799378	Japan	heine
13175	42	-35316729897	Japan	mits58
13178	42	-35344596980	Japan	Treeone
13211	42	-35500546667	Japan	y3eadgbe
13215	42	-35520644171	Japan	bomac1
13262	42	-35723555234	Japan	KowerKoint
13277	42	-35794218696	Japan	tai_yaki
13283	42	-35805227069	Japan	xTqkx
13291	42	-35831487719	Japan	tanimanianima364
13323	42	-35975789140	Japan	matchapy
13341	42	-36070602863	Japan	side_TT
13368	42	-36201623417	Japan	pocarist
13385	42	-36320833509	Japan	OwlCreator7302
13391	42	-36354481689	Japan	ravelll
13398	42	-36368970603	Japan	Nyaan
13405	42	-36388067508	Japan	drken
13409	42	-36401318828	Japan	Yoshino
13412	42	-36424085110	Japan	yotsutose
13431	42	-36510817038	Japan	yoovraj
13435	42	-36518025659	Japan	kangｰjp
13454	42	-36579960522	Japan	shiraishi
13462	42	-36622605476	Japan	rikein12
13464	42	-36626091338	Japan	Tomoyoshi.Toyoda@gmail.com
13474	42	-36688143876	Japan	ikasashi
13492	42	-36827178393	Japan	jjjjjjjtgpptmjj
13503	42	-36874254972	Japan	veqcc
13505	42	-36880014906	Japan	giantneko
13515	42	-36936616167	Japan	hakuchan
13519	42	-36971850250	Japan	kuroku
13525	42	-37012358245	Japan	mikhail_yuki
13549	42	-37146460824	Japan	habara_k
13568	42	-37242843619	Japan	arasius
13576	42	-37263412845	Japan	Izayoi_R
13579	42	-37268560503	Japan	claw88
13583	42	-37281925506	Japan	tamato
13590	42	-37300995691	Japan	hjmkt3126
13592	42	-37310178804	Japan	scol
13661	42	-37698539379	Japan	nimon
13705	42	-37946714917	Japan	Katu2ou
13721	42	-38038075232	Japan	holeguma
13727	42	-38059968924	Japan	TMYS.YSKW
13748	42	-38161380871	Japan	Enjapma
13764	42	-38237781734	Japan	ebi_fly
13796	42	-38332216486	Japan	ryo_n
13813	42	-38410213944	Japan	shear
13824	42	-38472232626	Japan	nohamanonatsuno
13851	42	-38609662283	Japan	mugen1337
13894	42	-38798270940	Japan	hamuhei4869
13948	42	-39038712912	Japan	ichyo
13951	42	-39047300572	Japan	mutty
13957	42	-39081638190	Japan	akitake_gh
13970	42	-39128660741	Japan	sugarrr
13974	42	-39151795089	Japan	tkygtr6
14016	42	-39319100305	Japan	takemo
14024	42	-39342688400	Japan	hirakuma
14048	42	-39468196920	Japan	sekiro
14059	42	-39520136854	Japan	cookiezby
14132	42	-39838310427	Japan	punipuni
14143	42	-39877691936	Japan	GoldIngot
14172	42	-39988482881	Japan	KenSumi
14175	42	-40006959560	Japan	Miki33
14181	42	-40033099890	Japan	rmizuta
14257	42	-40341772250	Japan	shogo
14295	42	-40531201617	Japan	HoleIn1Kato
14301	42	-40566332516	Japan	dlmasa
14312	42	-40608986050	Japan	MATSUMAT
14320	42	-40633989921	Japan	outk
14328	42	-40684917331	Japan	ameise
14376	42	-40966090031	Japan	nxteru
14432	42	-41183243956	Japan	cympfh
14436	42	-41194507516	Japan	acguy
14446	42	-41233762336	Japan	trasta
14448	42	-41248747337	Japan	enuemu
14542	42	-41665887730	Japan	Naochan
14554	42	-41736124275	Japan	Jupytor
14555	42	-41745250641	Japan	dokin
14563	42	-41771885891	Japan	kopricky
14586	42	-41874629969	Japan	nrvft
14619	42	-42062799810	Japan	petite_prog
14622	42	-42083451266	Japan	cielavenir
14633	42	-42128869718	Japan	shunby
14653	42	-42224072141	Japan	unosss
14696	42	-42420666859	Japan	UminchuR
14712	42	-42491281461	Japan	chikkun0310
14717	42	-42503930476	Japan	pachicobue
14762	42	-42669692125	Japan	mtsd
14842	42	-43013699969	Japan	masa_aa
14848	42	-43043078328	Japan	NMLibrary
14945	42	-43524497123	Japan	nominomiya
14981	42	-43731926588	Japan	jell_
14998	42	-43809438898	Japan	akikan
15021	42	-43939773186	Japan	tunehira
15041	42	-44014761949	Japan	komainu
15060	42	-44125405328	Japan	tyawanmusi
15093	42	-44251506821	Japan	eiya
15097	42	-44278996971	Japan	suna
15102	42	-44320120779	Japan	sono8
15109	42	-44356774340	Japan	ogingin
15120	42	-44406124344	Japan	ukohank517
15170	42	-44602978031	Japan	pop-ketle
15175	42	-44647130990	Japan	uo_ta
15191	42	-44713173928	Japan	theory_and_me
15214	42	-44808933276	Japan	damekamo
15226	42	-44869038897	Japan	tak0821
15238	42	-44922630604	Japan	pedish
15271	42	-45064607079	Japan	lrmystp
15281	42	-45118374015	Japan	zaurus
15287	42	-45129189815	Japan	horita
15309	42	-45237426917	Japan	hogeover30
15327	42	-45325465961	Japan	satojkovic
15331	42	-45336576867	Japan	eityans
15332	42	-45336826785	Japan	centipede_human
15349	42	-45403695342	Japan	shun2741
15388	42	-45590674392	Japan	yu3mars
15394	42	-45616235012	Japan	yamamu
15396	42	-45628427466	Japan	OtsuKotsu
15405	42	-45661747485	Japan	hiroaki0615
15413	42	-45680950730	Japan	kenkoooo
15425	42	-45726204569	Japan	Bondo
15503	42	-46026102550	Japan	Woo-C
15514	42	-46111654244	Japan	lyoz
15568	42	-46307314394	Japan	proribone
15572	42	-46318908974	Japan	cplusplusonly
15593	42	-46405505726	Japan	runom
15615	42	-46500696021	Japan	hachian
15643	42	-46641490662	Japan	ytsutsu
15660	42	-46722865530	Japan	vzvu3k6k
15671	42	-46779220108	Japan	ctyl
15687	42	-46858204387	Japan	amalett0
15707	42	-46947185422	Japan	pontaryagin
15732	42	-47044299432	Japan	1E60
15787	42	-47319851563	Japan	sugyan
15847	42	-47586039987	Japan	yutaka1999
15979	42	-48158347432	Japan	at0x0ft
16040	42	-48435337083	Japan	Rubikun
16050	42	-48504464010	Japan	mine691
16067	42	-48555128350	Japan	yuki1216
16086	42	-48631260028	Japan	yosho18
16126	42	-48779929817	Japan	kilattoeruru
16137	42	-48821634469	Japan	msiro
16227	42	-49182865669	Japan	ytrm
16581	42	-50700189265	Japan	HIR180
16582	42	-50704759387	Japan	vtr_coder
16601	42	-50766881777	Japan	a_ab_abc
16650	42	-50974539117	Japan	minszsz
16732	42	-51339449150	Japan	TechiHikki
16866	42	-51916717476	Japan	kurakura
16873	42	-51946161667	Japan	rowr
16896	42	-52060140463	Japan	kort0n
16938	42	-52206340143	Japan	ishikado
16980	42	-52413174693	Japan	dayama
17043	42	-52709130524	Japan	st2
17048	42	-52727119760	Japan	ororog
17083	42	-52893786968	Japan	Grenache
17101	42	-52958718823	Japan	ryuta46
17195	42	-53408181340	Japan	whisper0077
17234	42	-53539959341	Japan	jackee777
17266	42	-53649482228	Japan	goodbaton
17474	42	-54408433957	Japan	hogashi
17482	42	-54431417374	Japan	rika0384
17522	42	-54564500622	Japan	leo2
17620	42	-54891370755	Japan	jj_
17711	42	-55273433196	Japan	Programmerryoki
17857	42	-55812951120	Japan	sionyan
17864	42	-55845401880	Japan	AlbertZ
17883	42	-55912993077	Japan	kt_tenel
17888	42	-55927725177	Japan	sasaki0487
17905	42	-55974914140	Japan	TAB0905
18050	42	-56550566421	Japan	amana
18158	42	-56877550012	Japan	izadiegizabal
18166	42	-56906125461	Japan	ikom
18196	42	-56980049228	Japan	assy
18222	42	-57106010384	Japan	KKT89
18254	42	-57209311626	Japan	poly
18258	42	-57230910677	Japan	starwand
18274	42	-57285033224	Japan	tatsumack
18326	42	-57480165403	Japan	sakai
18428	42	-57793069458	Japan	31536000
18433	42	-57798198744	Japan	tmsausa
18436	42	-57811786290	Japan	dn6049949
18465	42	-57892936902	Japan	horoyoisawa
18493	42	-58030728811	Japan	nagitaosu
18501	42	-58062923244	Japan	horiso0921
18558	42	-58270534182	Japan	n4o847
18598	42	-58398268835	Japan	WA_TLE
18620	42	-58453257070	Japan	konjo
18632	42	-58496941356	Japan	yutaono
18659	42	-58570785694	Japan	wikrsh
18731	42	-58829218098	Japan	yaegashi
18805	42	-59074489994	Japan	shikixyx
18835	42	-59234838429	Japan	Flkanjin
18910	42	-59498305039	Japan	rokahikou
18980	42	-59783994204	Japan	Naoto_E0
18988	42	-59823330470	Japan	nomibass
19054	42	-60060666622	Japan	haruhisa.ishida@gmail.com
19059	42	-60082609988	Japan	gogutan
19073	42	-60130111263	Japan	Shun_PI
19095	42	-60229259887	Japan	muatotto
19118	42	-60356777334	Japan	ljq0002
19122	42	-60364020382	Japan	gosu_hiroo
19186	42	-60597030031	Japan	higa
19190	42	-60614331157	Japan	wakapaijazz
19199	42	-60657146884	Japan	qrrakakh
19248	42	-60888168714	Japan	matsuoka
19274	42	-60988353482	Japan	Sen_comp
19321	42	-61149249446	Japan	div_0x00
19351	42	-61281150636	Japan	akagisefu
19362	42	-61313706456	Japan	ransewhale
19377	42	-61363619412	Japan	tochi
19457	42	-61666147925	Japan	toriroro
19465	42	-61690866231	Japan	r.9981
19470	42	-61703312430	Japan	nolasuz
19505	42	-61835963469	Japan	hasamakuku
19522	42	-61898566548	Japan	fiord
19570	42	-62065458019	Japan	py_uni_0
19572	42	-62068035180	Japan	naho
19602	42	-62171000917	Japan	ccppjsrb
19690	42	-62506782665	Japan	xeno14
19709	42	-62600429739	Japan	なっつ
19719	42	-62643872729	Japan	naochobin
19733	42	-62709444020	Japan	FairyHack
19855	42	-63100587332	Japan	hogloid@gmail.com
19904	42	-63317223539	Japan	yuriyurusuke23
19952	42	-63484626782	Japan	hiroshim
19970	42	-63551275273	Japan	mukku
20001	42	-63713507149	Japan	Ktya
20003	42	-63716303132	Japan	sableyka
20018	42	-63779716950	Japan	0214sh7
20057	42	-63962621692	Japan	JAPLJ
20062	42	-63968792568	Japan	aya_se
20071	42	-63993820681	Japan	eomole
20114	42	-64167004375	Japan	nomikura
20175	42	-64390717217	Japan	jskt
20182	42	-64409948713	Japan	gmm_tea
20219	42	-64524713116	Japan	iwbch
20325	42	-64892669239	Japan	ktateish
20351	42	-64980201641	Japan	nakano
20442	42	-65293258210	Japan	Chihiro
20466	42	-65385247646	Japan	S.aibara
20485	42	-65451914390	Japan	motsu
20516	42	-65570930086	Japan	kobaryo222
20557	42	-65707196356	Japan	maru65536
20677	42	-66070857268	Japan	fukuchi
20688	42	-66121007401	Japan	oonishi
20756	42	-66294951860	Japan	maya3
20812	42	-66440100084	Japan	Mayimg
20813	42	-66443581594	Japan	Kuraot
20894	42	-66684600811	Japan	hosshii
20945	42	-66845874818	Japan	tm1o2
20964	42	-66900305814	Japan	maguro_tuna
21023	42	-67090349629	Japan	tsukimidanngo
21045	42	-67167181284	Japan	hoshi524
21078	42	-67309427804	Japan	indigolain
21116	42	-67425896771	Japan	yosen
21129	42	-67483972181	Japan	tanzaku
21166	42	-67612863503	Japan	m203h
21220	42	-67778796451	Japan	zundamochi_1117
21242	42	-67851165237	Japan	champon
21259	42	-67908234917	Japan	iwashi31
21261	42	-67918678906	Japan	Altair626
21334	42	-68151402472	Japan	harmokey
21339	42	-68172826940	Japan	kebus
21365	42	-68259393159	Japan	625
21368	42	-68268010834	Japan	daisyo
21383	42	-68326465743	Japan	oyas
21392	42	-68346740995	Japan	pione
21400	42	-68371871879	Japan	micasa
21402	42	-68371871879	Japan	micasa
21430	42	-68501704477	Japan	torajiro
21457	42	-68623300879	Japan	7v
21563	42	-69026323142	Japan	developmaso
21590	42	-69112560448	Japan	granddaifuku
21678	42	-69358766290	Japan	agw02010
21746	42	-69561042610	Japan	tempfeil
21763	42	-69636073110	Japan	AizukiKoh
21849	42	-69952302894	Japan	goryudyuma
21880	42	-70029834900	Japan	en30
21887	42	-70073835423	Japan	tkondo
21893	42	-70085307492	Japan	Alt3
22006	42	-70474888146	Japan	Trietta
22093	42	-70764907799	Japan	nicolen
22098	42	-70773578840	Japan	fiore
22258	42	-71252503270	Japan	yuki2006
22285	42	-71340449593	Japan	ok
22370	42	-71591939379	Japan	ikazuya
22378	42	-71640725530	Japan	hu_jun
22393	42	-71715904615	Japan	roiti46
22468	42	-71966130710	Japan	MAS
22546	42	-72216927546	Japan	HaniwaZero
22736	42	-72862332566	Japan	yuma000
22747	42	-72882407598	Japan	Tabt2
22879	42	-73294776510	Japan	Hiuchi2356
22915	42	-73410743630	Japan	guracoro
22934	42	-73473166363	Japan	twaka
22964	42	-73567136614	Japan	AmiWrong
22967	42	-73575012258	Japan	chomoda
23131	42	-74152851470	Japan	yana87
23228	42	-74516073483	Japan	yamayama
23246	42	-74579026466	Japan	hare17
23254	42	-74594346424	Japan	makotowatanabe13
23417	42	-75095755246	Japan	A0iro
23883	42	-76988399172	Japan	Hyado
23896	42	-77040024833	Japan	lamorak
24021	42	-77578703161	Japan	qLethon
24310	42	-78687087572	Japan	aaabbbcccddd
24356	42	-78856370455	Japan	takamoto
24397	42	-79058437246	Japan	byxzff
24895	42	-81215832842	Japan	Mavo-1984
25204	42	-82803753490	Japan	taku_sea
25359	42	-83509035216	Japan	Suginamiku
25720	42	-85541503363	Japan	akihanari
26008	42	-87136140165	Japan	wrist
26064	42	-87531231498	Japan	sansaqua
26165	42	-88089771374	Japan	okura
26288	42	-88810566025	Japan	MasaTam81
26322	42	-89078955048	Japan	purucat
26372	42	-89381582529	Japan	yoshnarly
26464	42	-89941256066	Japan	mike-sino
26484	42	-90027741914	Japan	fashioncrazy66
26561	42	-90609873942	Japan	hgemini
26564	42	-90620828821	Japan	yasuwo
26571	42	-90657983743	Japan	takadarni
26586	42	-90766635829	Japan	shinike
26653	42	-91310053880	Japan	gobaba
26711	42	-91824501546	Japan	longrun
26767	42	-92191955479	Japan	RogueEngineer
26812	42	-92511766415	Japan	moritaoy
26855	42	-92765677476	Japan	dtaka
26870	42	-92913670351	Japan	abhi1604
26885	42	-92983599651	Japan	nanae1914
27009	42	-93798701569	Japan	nehan_der_thal
27095	42	-94387140225	Japan	Kawazoe
27157	42	-94738122358	Japan	tran0826
27161	42	-94783314680	Japan	nasatame
27220	42	-95178472429	Japan	sakofsuken
27225	42	-95238401918	Japan	the_zeng
27233	42	-95317206779	Japan	Baviria
27261	42	-95490527462	Japan	Roooa
27269	42	-95536440722	Japan	Lorse
27315	42	-95909710232	Japan	tkcross
27380	42	-96432272526	Japan	kuribo
27381	42	-96436148321	Japan	FeLvi
27408	42	-96727218693	Japan	comeme
27413	42	-96754831044	Japan	uru
27442	42	-96912453507	Japan	noribentooooooh
27453	42	-96976134696	Japan	parsely
27469	42	-97078603592	Japan	kti.sxb
27479	42	-97135918441	Japan	poohbear
27508	42	-97387239887	Japan	kfukuta
27571	42	-98427559153	Japan	kavo
27638	38	-90937426701	Japan	obancha
27663	37	-77031908954	Japan	lowking
27690	35	-8139934396	Japan	DEGwer
27694	35	-9945685988	Japan	sash.
27717	35	-18676756225	Japan	noimi
27722	35	-20643303655	Japan	majiang
27737	35	-30938932714	Japan	nomeaning
27766	35	-41338691832	Japan	nuip
27776	35	-45526255281	Japan	ei1333333
27795	35	-51880631651	Japan	wafrelka
27820	35	-55822856766	Japan	fugusuki
27877	35	-64079646264	Japan	MAKO
27919	35	-69910737734	Japan	tatt61880
27937	35	-71431495216	Japan	JP3BGY
27993	35	-78413407758	Japan	kiritan
28001	35	-79408054307	Japan	mirito
28097	35	-96097869665	Japan	Hoi.koro
28133	33	-70023663578	Japan	satos
28185	32	-60866542966	Japan	niik
28256	31	-26649243286	Japan	Airy0302N
28274	31	-32063084749	Japan	peroon
28288	31	-34884799644	Japan	neat_coder
28289	31	-34895621430	Japan	kkiizz
28300	31	-36788121143	Japan	sifi_border
28319	31	-39734978800	Japan	meltryllis
28329	31	-40869563675	Japan	daiota
28357	31	-45678245641	Japan	Hamukichi
28382	31	-50399163912	Japan	Eulderna
28397	31	-52469600943	Japan	musaprg
28477	31	-61631254459	Japan	masa6372
28705	31	-81482464088	Japan	Fukino
28760	31	-86486906328	Japan	satoshi8732
28772	31	-88000254037	Japan	101001
28790	31	-89930513740	Japan	aki-nasu
28804	31	-91368859558	Japan	snakeLegs
28843	31	-95861367114	Japan	Germanpotato
28851	31	-96685301820	Japan	haruka2003
28881	30	-7819253116	Japan	hibati
28885	30	-8819433143	Japan	s.sh
28901	30	-13011814701	Japan	pon_64
28907	30	-13728289906	Japan	alumina_8
28913	30	-15077299892	Japan	Bonner
28916	30	-15604849847	Japan	kkktym
28932	30	-20220304648	Japan	inaty
28939	30	-21085090946	Japan	sekai
28947	30	-22782974631	Japan	pitsu
28965	30	-25368277402	Japan	lpuwfob
28972	30	-27344037361	Japan	yi7242
28976	30	-27642289728	Japan	rootbook43
28989	30	-29027426923	Japan	Nafmo
29002	30	-30885861611	Japan	saiton03
29004	30	-31667994162	Japan	tailed0
29005	30	-31680390744	Japan	Yangfaust1
29011	30	-32802390654	Japan	Siiiec
29015	30	-33709777048	Japan	amami
29017	30	-33833407919	Japan	chie
29019	30	-34020457184	Japan	moscwa
29044	30	-37515097778	Japan	hiroa
29070	30	-39833483783	Japan	rkrmr
29094	30	-41390347159	Japan	ymd2007umd@gmail.com
29121	30	-43774183236	Japan	paotan
29130	30	-44908747832	Japan	peterjussi
29132	30	-44973277818	Japan	MASATO338
29139	30	-45933599825	Japan	Sorasky
29142	30	-46064688893	Japan	null0124
29351	30	-61735532310	Japan	hideh_1231
29368	30	-62822008514	Japan	thaim24
29396	30	-64727655277	Japan	cocomoff
29399	30	-64853738868	Japan	y.k
29401	30	-64853738868	Japan	y.k
29406	30	-65120096590	Japan	shibh308
29446	30	-67047677495	Japan	springroll727
29517	30	-69573544235	Japan	reud
29543	30	-70814297653	Japan	sandy2008
29643	30	-74801484128	Japan	tomboftime
29666	30	-75495755976	Japan	nmas
29670	30	-75663755991	Japan	okdtsk
29694	30	-76543963383	Japan	touyu
29747	30	-78035098326	Japan	berotti3_berotti3
29771	30	-78927552612	Japan	sawamaru
29954	30	-86344336116	Japan	muramasa-r
29986	30	-87627080038	Japan	itt828
30013	30	-88900901314	Japan	monman
30097	30	-93698519964	Japan	toyama
30101	30	-93869046249	Japan	_tzco_DX
30153	30	-96320260178	Japan	ikanago
30160	30	-96428601139	Japan	Akamiso
30166	30	-96505452617	Japan	miura
30195	30	-97482499702	Japan	Teru
30399	23	-2575289112	Japan	kebhr
30538	23	-7842845519	Japan	ritzcr
30540	23	-7914189493	Japan	nyuge
30751	23	-16573274733	Japan	Mohanad
30827	23	-19384785859	Japan	ysanopp
30872	23	-20878883199	Japan	X_Drake
30876	23	-20965691001	Japan	nissy_nd
30901	23	-21700476137	Japan	Jogawa
31088	23	-27034068143	Japan	Rey564219
31124	23	-27697946066	Japan	tsunemoto
31146	23	-28219680093	Japan	aircon
31218	23	-29568398231	Japan	mkmkmk
31232	23	-29902151783	Japan	OxOmisosiru
31258	23	-30409072150	Japan	watabiro
31452	23	-34489566917	Japan	tsumli
31564	23	-36835885762	Japan	y16a
31569	23	-36935192844	Japan	sakura873
31662	23	-38961368916	Japan	nskznao
31665	23	-39024661345	Japan	kijuky
31748	23	-40541310985	Japan	empitsu
31812	23	-41878538039	Japan	msgwr
31854	23	-42684049835	Japan	nepudding
32016	23	-45437056376	Japan	minarin0179
32039	23	-45789729689	Japan	kzo9
32182	23	-48289214340	Japan	kohbanye
32393	23	-52231457017	Japan	nawta
32428	23	-53077711961	Japan	Hde1911
32477	23	-53752131273	Japan	reibomaru
32537	23	-54895560416	Japan	tanitanin
32556	23	-55304223136	Japan	canometal
32729	23	-57850809337	Japan	jeiemu
32734	23	-57873699074	Japan	robertcal900
32763	23	-58324789572	Japan	tetsuma
32953	23	-61512114919	Japan	sskre
32971	23	-61913017287	Japan	kazu
33012	23	-62671494764	Japan	piyonakajima
33100	23	-64151914765	Japan	Ilag
33220	23	-66055441221	Japan	zooo_
33352	23	-68173445414	Japan	aim_cpo
34012	23	-77810551492	Japan	wh317706
34520	23	-88285139737	Japan	rch850
34556	23	-89399173703	Japan	kunal808
34637	23	-91299201811	Japan	buchima
34668	23	-91963301631	Japan	Pango853
34729	23	-93799962855	Japan	azumax
34742	23	-94238952882	Japan	sarcastic
34784	23	-95408114401	Japan	m34
34797	23	-95765726250	Japan	masibw
34808	23	-95901431827	Japan	baku1101
34847	23	-96459026578	Japan	qnighy
34947	16	-5344012579	Japan	Nori
35004	16	-41437937608	Japan	Graphium314
35010	16	-47634238146	Japan	Nulkana
35015	16	-52674956298	Japan	tsukiyotake
35020	16	-55221560075	Japan	Liming
35021	16	-55684013997	Japan	fujiyama
35106	16	-82436955762	Japan	efunyo
35142	16	-95537351397	Japan	gamit
35149	16	-96524950856	Japan	coro_65536
35286	12	-12484628497	Japan	tokizo
35338	12	-22418294292	Japan	otacake
35384	12	-28303256561	Japan	proproping
35460	12	-35249116338	Japan	toto6114
35492	12	-37787984982	Japan	FSM
35894	12	-65178629538	Japan	homucatful
36256	12	-95669886907	Japan	L3Sota
36647	7	-13881393982	Japan	theguy7694
36731	7	-17226495523	Japan	tyutat
36775	7	-18769627812	Japan	wolframotoya
36792	7	-19162317894	Japan	sica0a0
36837	7	-20728520928	Japan	negatimo
36869	7	-21622863125	Japan	M4c4r0m
36918	7	-23010150503	Japan	manabu
36933	7	-23382977078	Japan	tsukiten_
36975	7	-24117728153	Japan	spady_jp
37019	7	-24844714118	Japan	silatori
37087	7	-26029647286	Japan	aakawazu
37093	7	-26243794776	Japan	Reider
37153	7	-27222752712	Japan	ty70
37222	7	-28277951496	Japan	Sadaaki
37318	7	-29877989857	Japan	ak_chen
37511	7	-32643402301	Japan	ziroppe
37566	7	-33522853364	Japan	kotaok
37834	7	-38493304671	Japan	udonman
38163	7	-44260828867	Japan	polyester
38939	7	-57582678608	Japan	yusuken
39112	7	-60796804532	Japan	kaim
39327	7	-64636467294	Japan	omura
39444	7	-66417566830	Japan	dshjc
39476	7	-66913423586	Japan	Mille28
39515	7	-67453341757	Japan	peradfn1126
39525	7	-67735515628	Japan	keio_kyoto
39544	7	-68045124352	Japan	Rhunosuke
39593	7	-68764846859	Japan	aki167yuuki
40248	7	-82838270970	Japan	lumc_
40492	7	-94198971268	Japan	nozawana
40516	7	-94783109748	Japan	toshiba66
40538	7	-95493600545	Japan	Fazy
40594	7	-97043754294	Japan	celtek
40676	5	-84953844090	Japan	kei0000
40682	5	-93275170612	Japan	jumpie
40684	5	-95321518067	Japan	powerpenguincat
40698	0	0	Japan	shukob
40700	0	0	Japan	ArtifactSauce
40700	0	0	Japan	KazYamauchi
40700	0	0	Japan	KazuYamagiwa
40700	0	0	Japan	Rute_
40700	0	0	Japan	Sampeipei
40700	0	0	Japan	Sango358
40700	0	0	Japan	aki_bayes
40700	0	0	Japan	bin101
40700	0	0	Japan	cossy
40700	0	0	Japan	donuthole
40700	0	0	Japan	emrrr
40700	0	0	Japan	goppy
40700	0	0	Japan	kinokokaeru
40700	0	0	Japan	masa13535
40700	0	0	Japan	nrRoute
40700	0	0	Japan	nsega
40700	0	0	Japan	raspi0124
40700	0	0	Japan	rikupin1105
40700	0	0	Japan	saggie
40700	0	0	Japan	tarakotarao
40700	0	0	Japan	zezero
