Rank	Score	Penalty	Country	Name
7137	49	-78631664487	Canada	hytest
7187	49	-80434215444	Canada	duncans
7262	49	-85174198658	Canada	WheresMyTowel
7270	49	-85846603504	Canada	gandhi56
7377	49	-92686433742	Canada	hyunuk
7402	49	-94356429148	Canada	Klairon
7480	49	-99437318529	Canada	gk11
7512	43	-9510127135	Canada	nots0fast
7521	43	-12926929732	Canada	Auferetur
7529	43	-14087694181	Canada	rumman.waqar05@gmail.com
7535	43	-15872068565	Canada	rubinsingh
7542	43	-17061840667	Canada	zhangchiqing
7549	43	-18100434905	Canada	ManchurioX
7554	43	-18626053998	Canada	fishingguy456
7561	43	-19660150561	Canada	CheezWhiz
7615	43	-27951552118	Canada	HYA
7784	43	-44452205098	Canada	bunkmaster15
8132	43	-62387773542	Canada	SunnyKim
8284	43	-68670931761	Canada	vguo
8339	43	-70653381099	Canada	Bhargysaur
8357	43	-71370183013	Canada	MelMatt
8404	43	-73430432841	Canada	WyattWismer
8411	43	-73771176662	Canada	mutemallard
8441	43	-74712758314	Canada	mckaysm
8449	43	-75124305137	Canada	murat124
8512	43	-78156352358	Canada	jackdaw
8528	43	-78842066209	Canada	yloginov2011@gmail.com
8529	43	-78844867701	Canada	stoness
8570	43	-80628434138	Canada	mjparrott
8609	43	-82179645905	Canada	jurgen
8620	43	-82472637470	Canada	eishan
8658	43	-84057440332	Canada	spestushko
8696	43	-85657674918	Canada	ekapt14
8730	43	-86916372383	Canada	p_shift217
8736	43	-87038817022	Canada	Harry_Patel
8744	43	-87547474416	Canada	suguru03
8754	43	-87950519930	Canada	ultyman
8799	43	-89921160111	Canada	brian.peter.dickson@gmail.com
8811	43	-90680822948	Canada	robertlachlan
8817	43	-90915991932	Canada	00
8895	43	-94777245553	Canada	HuKaToH
8916	43	-95753791297	Canada	keyvankhademi
8930	43	-96223330976	Canada	thehappymelon
8947	43	-96678633751	Canada	neromute@gmail.com
8986	43	-97608629777	Canada	dorkette
8988	43	-97645433012	Canada	ZevF
8993	43	-97884283641	Canada	0xDEAD10CC
9001	43	-98466889068	Canada	zxlwang
9008	43	-101054360178	Canada	dhrumilp15
9065	42	-2315935502	Canada	Deemo
9111	42	-2904118133	Canada	JoshuaLiu
9141	42	-3286577958	Canada	tianweiliu
9160	42	-3467998750	Canada	jacketsj
9218	42	-4014561205	Canada	jaggerg
9248	42	-4378784829	Canada	NeilV
9252	42	-4452665470	Canada	rpfl
9352	42	-5368532716	Canada	Zeus726
9355	42	-5394264938	Canada	wgolling
9372	42	-5599178799	Canada	hermod
9373	42	-5603002561	Canada	crackersamdjam
9379	42	-5675531559	Canada	dbud
9406	42	-5916208872	Canada	itangdav
9412	42	-5969449808	Canada	Aaeria
9415	42	-5984781050	Canada	Akerfeldt
9452	42	-6321844800	Canada	DerekC
9473	42	-6489657396	Canada	iamkevin
9479	42	-6557297109	Canada	stavrosbir
9536	42	-7106180382	Canada	RonnyR
9581	42	-7612620359	Canada	zyxwdcba
9584	42	-7645453099	Canada	0xFF
9730	42	-9374085171	Canada	4fecta
9735	42	-9401978524	Canada	Supermac30
9756	42	-9655039469	Canada	hociss
9769	42	-9873389672	Canada	puneeth28
9782	42	-9993672184	Canada	Kozak
9799	42	-10145219969	Canada	jjjding2
9854	42	-10856892818	Canada	EliasSun
9882	42	-11210225984	Canada	Xue_Alex
9897	42	-11452752692	Canada	mashimar
9905	42	-11532789730	Canada	Andy666
9930	42	-11774080759	Canada	natek1234
9944	42	-11899930660	Canada	Assertive
10031	42	-12803861646	Canada	Arcslogger
10057	42	-13054731719	Canada	hwrdtm
10072	42	-13183762491	Canada	CharlesYang
10078	42	-13223328001	Canada	LemonBlitz
10116	42	-13654380788	Canada	saiditang
10124	42	-13708758753	Canada	AvaLovelace
10193	42	-14365303814	Canada	--d
10198	42	-14408949695	Canada	OozeMagooze
10201	42	-14440618105	Canada	AnkilP
10205	42	-14462589860	Canada	jogleflogle
10250	42	-14893048279	Canada	jryu
10262	42	-14975422925	Canada	absoludicrous
10280	42	-15180867627	Canada	David123
10288	42	-15252040214	Canada	JenniLam
10298	42	-15391840131	Canada	LeppyR64
10352	42	-15965331967	Canada	Miseri
10404	42	-16421078740	Canada	ktran
10410	42	-16485393617	Canada	NotAPickle
10460	42	-16898381744	Canada	antonioszeto
10534	42	-17611349043	Canada	Ninjaclasher
10548	42	-17760407269	Canada	dkormalev
10550	42	-17786403183	Canada	arezou
10559	42	-17858237271	Canada	luctowers
10604	42	-18318242363	Canada	msb
10608	42	-18372727947	Canada	vkyan
10639	42	-18626290440	Canada	DhruvP
10642	42	-18650732442	Canada	brandonzhang
10683	42	-19008611075	Canada	Zaied54
10727	42	-19453706310	Canada	george_xu
10728	42	-19454249464	Canada	DarinTay
10756	42	-19732616555	Canada	a_khalifa
10767	42	-19847785382	Canada	MarkYHZhang
10779	42	-19942459112	Canada	GuanzhaoWang
10824	42	-20370160132	Canada	bin-than
11007	42	-21906416547	Canada	jayshrivastava
11068	42	-22499143716	Canada	samman
11143	42	-23085677477	Canada	theike
11195	42	-23482835226	Canada	aorujov
11272	42	-24006158318	Canada	BrennanMcD
11277	42	-24067572315	Canada	ZhengXu
11280	42	-24118738429	Canada	AboveTS
11291	42	-24239083505	Canada	Cueball1234
11388	42	-25080424953	Canada	daviecar
11454	42	-25596588468	Canada	Apoapsis
11481	42	-25732901229	Canada	jonwarren
11483	42	-25754786713	Canada	Perin
11501	42	-25910461206	Canada	sillybits
11504	42	-25944162115	Canada	liao02x
11567	42	-26427865088	Canada	_pattrik
11574	42	-26458398490	Canada	ariful.efath
11632	42	-26871020066	Canada	kongu
11651	42	-26990584026	Canada	daric2612
11804	42	-27910792597	Canada	iamgrewal
11838	42	-28100553902	Canada	edgarn
11915	42	-28646832202	Canada	Czhcoco
11924	42	-28674955114	Canada	CDeGuzman
11954	42	-28828737042	Canada	cheesy_scooter
11977	42	-29006071406	Canada	TheJoblessCoder
12053	42	-29457662035	Canada	HelloWorld
12135	42	-29815062120	Canada	laveseth
12249	42	-30346128008	Canada	hosman
12439	42	-31378043401	Canada	fkl
12472	42	-31592247684	Canada	sravb
12858	42	-33623957323	Canada	chelly
13056	42	-34666948610	Canada	coeus77
13238	42	-35625544062	Canada	apiv
14517	42	-41535063653	Canada	TubbDoose
14747	42	-42589601699	Canada	Aaaaaaang
14929	42	-43442248077	Canada	.undef
16515	42	-50440225811	Canada	trein
16852	42	-51864731842	Canada	codejamcoder12345
16883	42	-51993808489	Canada	ks-sniper
17015	42	-52582973943	Canada	sunhong
17455	42	-54363321330	Canada	Moniba
17667	42	-55081202993	Canada	dhavalthakur
18259	42	-57241663100	Canada	Mathis
18313	42	-57447280337	Canada	SaltyNerd
18605	42	-58412293144	Canada	Xerus
18815	42	-59151300509	Canada	kevinlinxc
18939	42	-59631021842	Canada	mahanmath
19322	42	-61161543018	Canada	htmlbot
19651	42	-62384576453	Canada	astrocat879
19770	42	-62829455135	Canada	leontibrechko
19877	42	-63196102973	Canada	JRSpencer
19946	42	-63472161990	Canada	BeautifulTimes
19949	42	-63482536118	Canada	LOLWHATOMGBBQ
20045	42	-63933093198	Canada	Eizhen
20052	42	-63956749418	Canada	Vekleon
20126	42	-64220162034	Canada	MrSiliconGuy
20463	42	-65383038739	Canada	CodeJedi
20477	42	-65432391168	Canada	HSI
20550	42	-65692847257	Canada	Ilan_Segal
20618	42	-65903210348	Canada	hoodev490
20698	42	-66155561019	Canada	Dadobot
20710	42	-66187911169	Canada	JonathanF
20755	42	-66301916393	Canada	ElliotZ
20805	42	-66420978065	Canada	skyflaren
20840	42	-66533336311	Canada	codeToJoy
20903	42	-66703485298	Canada	tkuipers
20921	42	-66757198403	Canada	mb
21004	42	-67030471713	Canada	hyperactive
21118	42	-67438409751	Canada	littleaich
21204	42	-67725804422	Canada	ian0314
21531	42	-68927992046	Canada	andjinn
21631	42	-69218498445	Canada	strawstack
21719	42	-69496184326	Canada	jrn
21803	42	-69795577726	Canada	YinuoWang
21809	42	-69824196812	Canada	stephen.wong
21851	42	-69959523108	Canada	t-rev
21913	42	-70154102905	Canada	kkalathil
21914	42	-70154673398	Canada	BettyChang
21944	42	-70263281529	Canada	dougouk
21980	42	-70416086523	Canada	yeahbennou
22055	42	-70671217783	Canada	DeepakVenkatesh
22064	42	-70694480221	Canada	dawolff
22065	42	-70696068503	Canada	auduongminh2004@gmail.com
22141	42	-70912172303	Canada	bartpuup
22201	42	-71115335144	Canada	n3rdslqyer84
22247	42	-71235680261	Canada	nSquared
22263	42	-71279565519	Canada	Jas64
22424	42	-71823474617	Canada	rezaa
22440	42	-71874877477	Canada	asdera1234
22471	42	-71982566177	Canada	scena
22577	42	-72320996197	Canada	nick.coish@gmail.com
22619	42	-72449877954	Canada	rzhang
22640	42	-72498952497	Canada	ANDREYDEN
22663	42	-72575250344	Canada	DanXia
22707	42	-72760281304	Canada	TripleStrike
22744	42	-72881869493	Canada	ananke
22756	42	-72917359903	Canada	Johnny_Canboy
22817	42	-73107011725	Canada	canadianczar
22916	42	-73411963968	Canada	kc.niedling@gmail.com
22962	42	-73564086702	Canada	benb
22975	42	-73618778456	Canada	VJAM
23019	42	-73765766017	Canada	PONG
23097	42	-74079320782	Canada	pdevaney
23178	42	-74346289059	Canada	jchartrand
23191	42	-74404621267	Canada	natethegreat
23250	42	-74591903742	Canada	JWalmsley
23311	42	-74766681521	Canada	tempux
23389	42	-74984839294	Canada	Superdonut
23418	42	-75100692533	Canada	Lucidare
23482	42	-75417250286	Canada	jordandearsley
23512	42	-75537859834	Canada	joeydoesntsharefood
23568	42	-75779786469	Canada	kobortor
23584	42	-75834138388	Canada	qandu
23608	42	-75905706260	Canada	hewmatt10
23645	42	-76064794178	Canada	ceagrass
23711	42	-76338521468	Canada	edy3
23747	42	-76488234109	Canada	bradley19brown
23754	42	-76521752419	Canada	Scruff
23766	42	-76577267948	Canada	vvneagleone
23902	42	-77079882909	Canada	FatalEagle
23916	42	-77175950918	Canada	Jacinta
23950	42	-77295993731	Canada	riantsang
23959	42	-77335043578	Canada	mustafahaddara
24072	42	-77783553522	Canada	epiccarrotmaster
24122	42	-77983555182	Canada	gbaril
24138	42	-78033972858	Canada	kugiyasan
24214	42	-78328557583	Canada	SuperLiru
24318	42	-78719135099	Canada	zlydh01@gmail.com
24385	42	-78993224817	Canada	AlecBp
24407	42	-79135369417	Canada	asif3058
24656	42	-80181503136	Canada	Zarna
24695	42	-80308432389	Canada	thebloodymoustache
24732	42	-80455925947	Canada	nkosichek
24765	42	-80596931560	Canada	nathantau
24804	42	-80757830387	Canada	MarkoIlievski
24808	42	-80764714917	Canada	trussell@venacorp.com
24855	42	-80971653739	Canada	MildlySpicy
24877	42	-81074187684	Canada	Mishamax
24941	42	-81413744929	Canada	firzen434
24949	42	-81465268456	Canada	jm5D
25018	42	-81850395846	Canada	HassanFarid
25062	42	-82111444871	Canada	Arl9quine
25127	42	-82432171352	Canada	bonjwa
25131	42	-82486327322	Canada	DustinWard
25193	42	-82774818111	Canada	freally
25221	42	-82914884121	Canada	jamarshon
25317	42	-83293540709	Canada	EastyMoryan
25324	42	-83324590082	Canada	donglingpointer
25363	42	-83572882926	Canada	george24601
25410	42	-83800969137	Canada	johnatan99
25418	42	-83837285044	Canada	nk18chi
25454	42	-84055608374	Canada	basarama
25504	42	-84339047729	Canada	BakedPotato
25527	42	-84448733580	Canada	risingClock
25615	42	-84909292335	Canada	Reyman
25678	42	-85248252176	Canada	KimPossible
25685	42	-85286060552	Canada	r2munjal
25757	42	-85746844221	Canada	vEver
25776	42	-85823065272	Canada	Strinsberg
25789	42	-85886075919	Canada	proskier15
25791	42	-85889103941	Canada	Renfrew
25803	42	-85975050476	Canada	raw_toast
25828	42	-86075138980	Canada	epsalt
25886	42	-86468528803	Canada	cbabnik
25911	42	-86641756304	Canada	EbTech
25920	42	-86703267843	Canada	mattkuo
25923	42	-86708080366	Canada	in-gote
25934	42	-86770160757	Canada	Glenn-S
26008	42	-87140827237	Canada	bradpark
26023	42	-87237835169	Canada	Ako
26056	42	-87490672746	Canada	TangoRoxy
26068	42	-87585591267	Canada	ThreeInches
26090	42	-87721031698	Canada	vicky139222
26151	42	-88059079836	Canada	derya
26152	42	-88062735774	Canada	bubbleteanotboba
26153	42	-88066029786	Canada	AlanL
26159	42	-88083987364	Canada	jacklee1792
26187	42	-88264981581	Canada	shawnduxy
26218	42	-88430370174	Canada	Kstar
26220	42	-88437291428	Canada	zxqfl
26247	42	-88570015069	Canada	posixthread
26270	42	-88741554630	Canada	sincx
26348	42	-89248014106	Canada	JellyTime
26381	42	-89458981126	Canada	Aaron53142
26413	42	-89655732901	Canada	pastelstream
26418	42	-89668259577	Canada	Paran0
26424	42	-89705193496	Canada	BDDev
26439	42	-89798763549	Canada	kamiyan
26474	42	-89988355646	Canada	tobywashere
26495	42	-90126267906	Canada	himanshu.jain
26496	42	-90133698635	Canada	Powerslave
26506	42	-90229959700	Canada	PS12
26535	42	-90450207668	Canada	Div007
26550	42	-90535369388	Canada	Jaskaran121
26585	42	-90783596783	Canada	xujustinj
26587	42	-90792715504	Canada	arsh1207
26592	42	-90822028191	Canada	AmitOhm
26594	42	-90835038424	Canada	Jaz11
26631	42	-91152141325	Canada	devtails
26670	42	-91442907789	Canada	patrickzbhe
26687	42	-91616193208	Canada	Tangents
26698	42	-91711621432	Canada	zdan
26725	42	-91938432195	Canada	jksaunders
26755	42	-92123616934	Canada	sbakhit
26768	42	-92217104977	Canada	yxy10a
26774	42	-92268150034	Canada	5foot6Indian
26809	42	-92502801729	Canada	manan007
26813	42	-92516827258	Canada	mikechun
26820	42	-92561366433	Canada	usk83
26882	42	-92982073640	Canada	mlingcod
26899	42	-93096972651	Canada	aidrab
26937	42	-93315442390	Canada	s@nky
26958	42	-93480173756	Canada	alan.ma
26967	42	-93566791626	Canada	SmitPatel316
26979	42	-93681884886	Canada	potop
26980	42	-93684115922	Canada	kuroba
26984	42	-93706011206	Canada	tasyrkin@gmail.com
27034	42	-93959466153	Canada	Finale
27037	42	-93971574772	Canada	ry.dawg
27039	42	-93983359285	Canada	blaxkmaze
27064	42	-94180689813	Canada	ShichaoJ
27103	42	-94436830265	Canada	DanteB
27121	42	-94556866799	Canada	andygrass92@gmail.com
27144	42	-94676376328	Canada	GriffinMcLennan
27149	42	-94706440869	Canada	slsr
27157	42	-94754996337	Canada	ArcSecant
27182	42	-94939370823	Canada	jamohile
27189	42	-94966636540	Canada	LinkToTheCrash
27244	42	-95365134693	Canada	qwertyisnotme
27250	42	-95412431532	Canada	Sadiq68
27269	42	-95550271674	Canada	amente
27292	42	-95679931993	Canada	kinson
27312	42	-95896310119	Canada	kj8
27324	42	-96050464424	Canada	clemousse
27333	42	-96159722915	Canada	actuarius
27336	42	-96176052669	Canada	changsta
27360	42	-96311587748	Canada	benoolean
27362	42	-96346240224	Canada	Coder_7
27377	42	-96431561330	Canada	latte31
27384	42	-96463893060	Canada	clrcldy
27399	42	-96647190002	Canada	heliumrise
27403	42	-96701687283	Canada	Discord_Tarzaned
27462	42	-97062585806	Canada	hunchidengsi
27478	42	-97141368963	Canada	Irmentis
27498	42	-97292710574	Canada	cyamonide
27538	42	-97722677672	Canada	jeremyeic
27554	42	-98068696245	Canada	ITS_TIME_FOR_BRITNEY
27566	42	-98355466887	Canada	Abbykdd
27580	42	-98778630498	Canada	dantudes
27659	37	-76490991979	Canada	Sadi
27706	35	-16180391833	Canada	petersdavis
27717	35	-19650704845	Canada	matpsilver
27769	35	-43404736815	Canada	alberta.green
27847	35	-60204232636	Canada	Orcus
27908	35	-69009361148	Canada	siyavash
27923	35	-70156102096	Canada	Metty
28015	35	-80566077669	Canada	Huangry
28057	35	-89075467934	Canada	IvanZyf
28077	35	-92919571528	Canada	Conman
28080	35	-93650276048	Canada	rmaccrimm
28086	35	-95194039330	Canada	qianyyu
28201	31	-8672380472	Canada	DarKnight02
28215	31	-14308166684	Canada	Swarley
28563	31	-70445748781	Canada	faro
28675	31	-79387101720	Canada	Tezvaz
28712	31	-82502173490	Canada	Pooks
28717	31	-82883879029	Canada	pivovarovanatol
28720	31	-83147313467	Canada	sam2020
28767	31	-87875563308	Canada	Patpatpat
28820	31	-93564081934	Canada	TJM
28825	31	-93924761983	Canada	Vasilli
28864	31	-97316195088	Canada	shanks010
28877	30	-7042288698	Canada	deathclassic
28889	30	-10999122856	Canada	_j
28895	30	-11942173828	Canada	ssss55
28976	30	-27750856243	Canada	DwardEE
29072	30	-40230798106	Canada	preyansh98
29081	30	-40903420998	Canada	Chessworth
29091	30	-41356373863	Canada	Kasety
29216	30	-52679273905	Canada	Jeremie.vezina
29332	30	-60245958886	Canada	dvsvkimo@gmail.com
29432	30	-66493355185	Canada	matt345
29473	30	-68025819622	Canada	Tblock
29490	30	-68551209858	Canada	Arian.alm2003
29537	30	-70547209313	Canada	Kenneth_Ruan
29598	30	-73234328918	Canada	jiayuan.zjy@gmail.com
29633	30	-74635594051	Canada	bobxiong88
29734	30	-77777235074	Canada	p1geon
29778	30	-79402600224	Canada	JustinReiter17
29887	30	-83749030792	Canada	bryik
29934	30	-85716664736	Canada	Andy1982
29937	30	-85828361555	Canada	EPinno
29946	30	-86135500996	Canada	KamishiCode
29962	30	-86812497722	Canada	KieranG
30045	30	-90764155297	Canada	alexfts
30124	30	-95408644985	Canada	farnasirim
30213	30	-98345503400	Canada	Dantelav
30309	26	-95019171646	Canada	Davy97
30374	24	-87900419299	Canada	AltSens
30403	23	-2845451990	Canada	rajib.das
30424	23	-3771297258	Canada	GucciBaller
30467	23	-5396710317	Canada	Taqvis
30471	23	-5498018611	Canada	QGSF
30478	23	-5816499969	Canada	jessicaxiejw
30497	23	-6668150111	Canada	MinhDepTrai
30520	23	-7505834256	Canada	inubakkari
30558	23	-8733818187	Canada	Niravrp
30584	23	-9644420083	Canada	imumair
30593	23	-10051898606	Canada	TheHinky
30603	23	-10487518193	Canada	Eric_Huang
30606	23	-10579229027	Canada	PandHas
30621	23	-11176316728	Canada	eelectronn
30770	23	-17300975957	Canada	SamiBelaidi
30796	23	-18228696692	Canada	Peashooter
30833	23	-19673589240	Canada	Daniel.jang
30902	23	-21805028121	Canada	HiddenKitten23
30937	23	-22948215769	Canada	bob_joey
30975	23	-23823971181	Canada	stefanuros
31006	23	-24853866795	Canada	jwat
31009	23	-24999510609	Canada	arshB97
31158	23	-28432143564	Canada	mharr
31161	23	-28487882987	Canada	rz
31486	23	-35325973983	Canada	Chandavasu
31935	23	-44169548569	Canada	bitterengsci
32751	23	-58145787439	Canada	MahadZaryab
32763	23	-58335835092	Canada	Montyfer
32870	23	-60177457439	Canada	tayefshah
32917	23	-60965997474	Canada	DavinderSinghKharoud
32942	23	-61266549705	Canada	Bob_Eh
33000	23	-62573468994	Canada	obDann
33084	23	-63924544370	Canada	JulianShi
33258	23	-66650031779	Canada	purpls
33434	23	-69458598129	Canada	RaphKoh
33523	23	-70675906640	Canada	abel07
33579	23	-71243767916	Canada	uiri
33827	23	-74883365269	Canada	brandxntu
33904	23	-76014086440	Canada	cheranm
33907	23	-76025979193	Canada	h2saxena
33935	23	-76437389736	Canada	brettlarose
33964	23	-76938533471	Canada	houssamn
33965	23	-76944519763	Canada	Maillew
34005	23	-77686164972	Canada	memespraysnek
34033	23	-78085231699	Canada	JeffERy2219
34071	23	-78730834298	Canada	MizhaelZeyuChen
34106	23	-79263053839	Canada	Gavy0197
34112	23	-79354523176	Canada	harimp
34132	23	-79696566781	Canada	Leo_Z
34176	23	-80524744600	Canada	roychen7
34187	23	-80668788789	Canada	nekoLancelo
34300	23	-83176540356	Canada	Vicdragon
34326	23	-83561227223	Canada	steventran
34341	23	-83771853899	Canada	spence
34375	23	-84567788769	Canada	andyroo
34381	23	-84679914912	Canada	andreyka
34398	23	-84920848527	Canada	jere_mie
34421	23	-85681516827	Canada	P-Mann
34424	23	-85771491771	Canada	alv_codes
34426	23	-85799513640	Canada	darklord3011
34460	23	-86528081937	Canada	rafikmatta
34490	23	-87396339425	Canada	xnatsudragneel
34552	23	-89216030147	Canada	luaicun@gmail.com
34553	23	-89284560128	Canada	AMC11
34599	23	-90403750170	Canada	nebbli
34623	23	-91026571759	Canada	YaySushi
34625	23	-91054255463	Canada	rah1976
34652	23	-91549692822	Canada	syakisoba
34680	23	-92191864427	Canada	BlakeM7171
34716	23	-93343053441	Canada	Ikenna
34753	23	-94494039088	Canada	snowball983
34787	23	-95433419468	Canada	kindeep
34796	23	-95729567465	Canada	Smoje
34827	23	-96112401819	Canada	rui_li
34840	23	-96371698253	Canada	baller10
34847	23	-96494589041	Canada	ilikerice123
34858	23	-96760014367	Canada	ale999
34883	23	-97739997146	Canada	emocupcakes
35087	16	-75267443644	Canada	KingBeautiful
35124	16	-89119848664	Canada	Meet329
35146	16	-96383051500	Canada	Slavo
35242	12	-4546782388	Canada	Tiagof99
35249	12	-5261339821	Canada	Garlof
35345	12	-23121598156	Canada	Jolbeen
35364	12	-25976283976	Canada	WahidBawa
35370	12	-26827133448	Canada	DevPatel
35613	12	-46237688230	Canada	jskalsi
35646	12	-48399527476	Canada	zayn_kaherie
35702	12	-52882122257	Canada	RyanLi
35758	12	-56378036631	Canada	incarnation
35997	12	-71383725281	Canada	Ben.H
36029	12	-73363572087	Canada	altayo
36047	12	-74320911068	Canada	Ketul099
36089	12	-77678044455	Canada	Carpediem
