Rank	Score	Penalty	Country	Name
6788	13	-7874044729	Bangladesh	PhAnToM
6821	13	-8589026068	Bangladesh	kabbya
6854	13	-9790353418	Bangladesh	N_Assass1n
6906	10	-1863592504	Bangladesh	MarufHasan
6916	10	-2207322666	Bangladesh	curly_braces
6969	10	-3024084536	Bangladesh	ho-jo-bo-ro-lo
6993	10	-3437561037	Bangladesh	prince_of_crows
7099	10	-4751310567	Bangladesh	Nieb_Hasan_077
7115	10	-4925121331	Bangladesh	TarikulCSE
7263	10	-6779822382	Bangladesh	qoobee
7280	10	-6931994505	Bangladesh	33sakib33
7290	10	-7111518428	Bangladesh	_Muhammad
7292	10	-7135100319	Bangladesh	pika01
7351	10	-7818452140	Bangladesh	rakib_mist
7368	10	-8024391628	Bangladesh	Redwanul
7415	10	-8706694275	Bangladesh	Rajan_sust
7739	8	-5873157414	Bangladesh	tanvir_tareq
7823	8	-8336226710	Bangladesh	1mam
7899	5	-1135918321	Bangladesh	nowshadjunaed
7902	5	-1211223183	Bangladesh	tanimahossain
7982	5	-1841884302	Bangladesh	sajibcuet09
7985	5	-1861352046	Bangladesh	zedrex
7992	5	-1883630264	Bangladesh	obaydullahmhs
8023	5	-2009408760	Bangladesh	misir
8108	5	-2428671193	Bangladesh	Fahim_Ahmed_Shojib
8117	5	-2475147362	Bangladesh	Adol
8179	5	-2732675467	Bangladesh	JiniaYesmin
8187	5	-2768090424	Bangladesh	SIR24
8200	5	-2846625328	Bangladesh	Djhoker
8207	5	-2893284351	Bangladesh	Badhansen
8259	5	-3168113112	Bangladesh	SamiulSourav
8276	5	-3244934573	Bangladesh	siddharth_csejnu
8304	5	-3368975197	Bangladesh	saadi_23
8305	5	-3370938245	Bangladesh	NiloySarkar
8446	5	-4153725487	Bangladesh	HAL-9000
8620	5	-4925409143	Bangladesh	sakib_ayan323
8696	5	-5469609416	Bangladesh	Vaskor
8754	5	-5910960753	Bangladesh	ashik_jiddney
8766	5	-6017867441	Bangladesh	Alom_Shanto
8778	5	-6112989911	Bangladesh	Riyan
8782	5	-6129767679	Bangladesh	paglaCoder
8788	5	-6185144543	Bangladesh	shahshishir.09@gmail.com
8856	5	-6693966254	Bangladesh	Dhimanda
8894	5	-7032205957	Bangladesh	shahan
8949	5	-7444862035	Bangladesh	rafidshahriar
8993	5	-7823179309	Bangladesh	ahmedtarek
9043	5	-8212627667	Bangladesh	m3h3di
9056	5	-8296923109	Bangladesh	Sahaarup
9085	5	-8539620995	Bangladesh	Anupam.Akib
9121	5	-8848837161	Bangladesh	TheOVE46
9142	5	-8987924950	Bangladesh	shel_vy
9245	3	-4290364327	Bangladesh	notorious94
9413	0	0	Bangladesh	(-_-)
9413	0	0	Bangladesh	AR_RAHAT7
9413	0	0	Bangladesh	Amlan107
9413	0	0	Bangladesh	Auntor
9413	0	0	Bangladesh	Brainless_TC
9413	0	0	Bangladesh	Helal_brur
9413	0	0	Bangladesh	Moin_827
9413	0	0	Bangladesh	PiasRoY
9413	0	0	Bangladesh	Rafi_bd
9413	0	0	Bangladesh	Raiyan_Rady_RUET
9413	0	0	Bangladesh	Reaz.iii
9413	0	0	Bangladesh	S_S_Jisan
9413	0	0	Bangladesh	SajeebKumar
9413	0	0	Bangladesh	Salam_35
9413	0	0	Bangladesh	Shuvro77
9413	0	0	Bangladesh	Sobug
9413	0	0	Bangladesh	Tonmoy_Barua
9413	0	0	Bangladesh	abufarhad
9413	0	0	Bangladesh	alittleprogramming
9413	0	0	Bangladesh	amlansaha
9413	0	0	Bangladesh	aritra741
9413	0	0	Bangladesh	dynamicovi
9413	0	0	Bangladesh	farabi_shafkat
9413	0	0	Bangladesh	farhanshahoriar
9413	0	0	Bangladesh	fkhjoy
9413	0	0	Bangladesh	imtiaz246
9413	0	0	Bangladesh	khodarkhashi
9413	0	0	Bangladesh	nafis25
9413	0	0	Bangladesh	rahat_chy
9413	0	0	Bangladesh	sakibshahon
9413	0	0	Bangladesh	smsaleque
9413	0	0	Bangladesh	the_redback
